dataset,model,strategy,target_feature,repeat,model_total_parameters,model_trainable_parameters,model_non_trainable_parameters,timing_total_training_time_ms,timing_avg_epoch_time_ms,timing_avg_batch_time_ms,timing_inference_time_ms,memory_peak_gpu_memory_mb,memory_avg_gpu_memory_mb,memory_model_memory_mb,memory_peak_cpu_memory_mb,overall_mse,overall_rmse,overall_mae,mse,rmse,mae
traffic,dlinear,CD,,1,765978,765978,0,113402.93526649475,9449.07714923223,77.81484847267468,7.264477866036551,398.10498046875,390.6772672865126,2.9219741821289062,37414.3671875,0.5612574219703674,0.7491711378097534,0.4655176103115082,0.5624635219573975,0.7499756813049316,0.5357413291931152
traffic,dlinear,CI,OT,1,18630,18630,0,107812.92605400085,3593.1633869806924,1.9763523235655667,0.551964555467878,16.73193359375,16.73144753974781,0.07106781005859375,11915.96484375,0.3742867410182953,0.6117897629737854,0.44170618057250977,0.3742867410182953,0.6117897629737854,0.44170618057250977
traffic,dssrnn,CD,,1,50624,50624,0,1664648.1823921204,118901.93724632263,266.40581909875226,86.80623227899724,65.64599609375,65.28086534084234,0.193115234375,41857.7109375,0.39896804094314575,0.6316391825675964,0.3331961929798126,0.21073713898658752,0.4590611457824707,0.28050193190574646
traffic,dssrnn,CI,OT,1,370880,370880,0,146296.71573638916,5624.576999590947,2.065108782849331,0.7499781521883878,25.75927734375,25.758538299436992,1.414794921875,13847.234375,0.21848398447036743,0.4674226939678192,0.2890503406524658,0.21848398447036743,0.4674226939678192,0.2890503406524658
traffic,informer,CD,,1,7078238,7078238,0,753732.55443573,25091.61201318105,41.40302231437281,13.951583342118697,183.54248046875,182.99061086554278,27.00133514404297,41855.5703125,0.37536486983299255,0.6126703023910522,0.316063791513443,0.20772214233875275,0.4557654559612274,0.3059803247451782
traffic,informer,CI,OT,1,2901505,2901505,0,376316.6344165802,12531.718118985495,18.192930221557617,7.305392352017489,74.14013671875,74.13694220291941,11.068363189697266,13827.58984375,0.20014077425003052,0.4473709464073181,0.27801641821861267,0.20014077425003052,0.4473709464073181,0.27801641821861267
traffic,lightts,CD,,1,868514,868514,0,188348.1388092041,14486.224577977107,66.58139595618614,15.575953892299108,201.16748046875,200.25711744053643,3.3131179809570312,41788.0859375,0.3943670392036438,0.627986490726471,0.34080734848976135,0.20618294179439545,0.4540737271308899,0.2853418290615082
traffic,lightts,CI,OT,1,125428,125428,0,153617.4702644348,5118.306438128154,4.195890259324458,1.2607404163905553,22.13037109375,22.129668140076756,0.4784698486328125,13656.46484375,0.17665666341781616,0.42030543088912964,0.25033602118492126,0.17665666341781616,0.42030543088912964,0.25033602118492126
traffic,linear,CD,,1,756666,756666,0,115721.78840637207,9641.88943306605,10.43581695933091,0.47707991166548297,73.59228515625,73.17071319044682,2.8864517211914062,37143.7734375,0.5953579545021057,0.7715944051742554,0.4927036166191101,0.46225860714912415,0.6798959970474243,0.46568402647972107
traffic,linear,CI,OT,1,9318,9318,0,21738.357305526733,1358.0583482980728,1.2985741621569584,0.18640431490811435,16.49560546875,16.492475409256784,0.03554534912109375,970.16015625,0.3224656879901886,0.5678606033325195,0.40151166915893555,0.3224656879901886,0.5678606033325195,0.40151166915893555
traffic,micn,CD,,1,1610814,1610814,0,426751.825094223,18545.275802197662,26.57057153278412,6.208580190485174,91.34521484375,91.10062923475043,6.144767761230469,41873.140625,0.35301974415779114,0.5941546559333801,0.29697999358177185,0.1780925840139389,0.4220101833343506,0.25309211015701294
traffic,micn,CI,OT,1,1389537,1389537,0,166237.31875419617,6386.083465356093,18.29813685011767,7.400580814906529,42.84912109375,42.84166719382591,5.300662994384766,13861.08203125,0.16999870538711548,0.4123089909553528,0.24036122858524323,0.16999870538711548,0.4123089909553528,0.24036122858524323
traffic,pyraformer,CD,,1,65373312,65373312,0,657062.2673034668,24212.945037417943,74.2244429988006,65.20086526870728,1108.37255859375,1107.8874044377437,249.37939453125,41836.23828125,0.38282281160354614,0.6187267899513245,0.3293875753879547,0.20530979335308075,0.4531112313270569,0.2848437428474426
traffic,pyraformer,CI,OT,1,464832,464832,0,822863.7433052063,27421.773894627888,47.17412942334225,30.00653873790394,29.64697265625,29.646223658511513,1.773193359375,13796.09375,0.18598462641239166,0.4312593638896942,0.26754310727119446,0.18598462641239166,0.4312593638896942,0.26754310727119446
traffic,rnn,CD,,1,508849472,508849472,0,503248.4965324402,37916.38508209815,81.04332965395228,3.8526968522505327,7831.86083984375,7830.338958913208,1941.106689453125,40028.88671875,0.4567883610725403,0.6758611798286438,0.37397632002830505,0.4570366442203522,0.6760448813438416,0.4685031473636627
traffic,rnn,CI,OT,1,1330656,1330656,0,100463.60754966736,4014.775981903076,2.2705887744301245,0.5645922252110073,41.08447265625,40.49615738075658,5.0760498046875,13103.296875,0.2151491791009903,0.4638417661190033,0.30106595158576965,0.2151491791009903,0.4638417661190033,0.30106595158576965
traffic,scinet,CD,,1,267617712,267617712,0,900558.2835674286,40307.26291916587,165.91420521576438,35.43052503040859,4227.49853515625,4224.019348670193,1020.8805541992188,41458.578125,0.35818859934806824,0.5984885692596436,0.3180859088897705,0.1653153896331787,0.40658995509147644,0.23790599405765533
traffic,scinet,CI,OT,1,19424,19424,0,719542.7286624908,23958.28411579132,99.0965795935246,23.901232651301793,21.46630859375,21.465597587719298,0.0740966796875,13431.5390625,0.25084373354911804,0.5008430480957031,0.3244830071926117,0.25084373354911804,0.5008430480957031,0.3244830071926117
traffic,segrnn,CD,,1,1811468,1811468,0,2041649.6005058289,68043.24912230174,294.1987329198603,89.77189234324864,139.13525390625,138.722553368284,6.9102020263671875,41395.0,0.34641942381858826,0.5885740518569946,0.29468345642089844,0.20565643906593323,0.453493595123291,0.28747549653053284
traffic,segrnn,CI,OT,1,1602328,1602328,0,166240.32473564148,5534.763232866923,3.965384813777187,0.7944627241654829,50.55615234375,50.553735223067434,6.112396240234375,13374.36328125,0.22499726712703705,0.4743387699127197,0.3072297275066376,0.22499726712703705,0.4743387699127197,0.3072297275066376
traffic,ssrnn,CD,,1,115296,115296,0,2369885.6921195984,118492.73643493652,265.51766138327747,85.46845262700862,66.63232421875,66.36241866262336,0.4398193359375,41867.96875,0.38677433133125305,0.6219118237495422,0.32554733753204346,0.20875711739063263,0.4568994641304016,0.2802468538284302
traffic,ssrnn,CI,OT,1,115296,115296,0,139181.049823761,4637.313350041707,1.8638963866652103,0.681230000087193,22.14013671875,22.138701685855263,0.4398193359375,13854.80078125,0.2157098650932312,0.4644457697868347,0.28743019700050354,0.2157098650932312,0.4644457697868347,0.28743019700050354
traffic,tcn,CD,,1,1017156320,1017156320,0,727839.940071106,65562.66500733116,154.04167865452013,7.971161062067205,15585.70654296875,15582.481392979964,3880.1434326171875,38292.78125,0.4332326054573059,0.6582040786743164,0.37194180488586426,0.398247629404068,0.6310686469078064,0.42760610580444336
traffic,tcn,CI,OT,1,1286528,1286528,0,71840.88373184204,5983.137408892314,6.073858549720363,1.3565887104381213,35.98974609375,35.985963841488484,4.90771484375,12287.375,0.24084657430648804,0.4907612204551697,0.32414186000823975,0.24084657430648804,0.4907612204551697,0.32414186000823975
traffic,tide,CD,,1,11177373,11177373,0,17603506.378650665,586713.2130304972,2821.2273603991457,724.9513183321271,275.99365234375,275.621331294545,42.6382942199707,41668.01953125,0.5149995684623718,0.7176346778869629,0.37828561663627625,0.2694617211818695,0.5190970301628113,0.33435478806495667
traffic,tide,CI,OT,1,5076087,5076087,0,223462.19301223755,7420.466701189677,8.037238413827462,1.8617283214222302,97.57568359375,97.57030479029605,19.36373519897461,13599.0234375,0.2584942877292633,0.5084233283996582,0.32353347539901733,0.2584942877292633,0.5084233283996582,0.32353347539901733
traffic,timemixer,CD,,1,319610,319610,0,417255.53035736084,16687.7352142334,50.67009945919639,10.643448148454938,110.34912109375,110.01964936266447,1.2192153930664062,40250.42578125,0.47503477334976196,0.6892276406288147,0.3799149990081787,0.3713449537754059,0.6093807816505432,0.3992467224597931
traffic,timemixer,CI,OT,1,2204225,2204225,0,170417.6001548767,8962.101045407748,25.3958167792027,8.722892829350062,53.84326171875,53.835716488486845,8.408451080322266,13279.30859375,0.20313245058059692,0.45070216059684753,0.2813671827316284,0.20313245058059692,0.45070216059684753,0.2813671827316284
traffic,timesnet,CD,,1,568211776,568211776,0,2343377.4795532227,75701.97215080261,1313.3318478862445,403.76247678484236,9066.296875,9054.68677775065,2167.555908203125,41596.37109375,0.37409523129463196,0.6116332411766052,0.34478989243507385,0.22700896859169006,0.47645458579063416,0.3036307394504547
traffic,timesnet,CI,OT,1,121643104,121643104,0,1912105.654001236,90890.65826506841,209.1524833127072,65.95583829012784,1891.47607421875,1891.2934665765977,464.0316162109375,13554.3828125,0.20880405604839325,0.4569508135318756,0.28599339723587036,0.20880405604839325,0.4569508135318756,0.28599339723587036
traffic,transformer,CD,,1,1018369728,1018369728,0,2117353.579521179,67505.64159552257,157.69819293105812,8.562725240534002,15606.65380859375,15605.435614506236,3884.772216796875,39949.703125,0.5135361552238464,0.7166143655776978,0.41794446110725403,0.43460384011268616,0.6592448949813843,0.45764708518981934
traffic,transformer,CI,OT,1,839328,839328,0,90557.10577964783,5026.693105697632,7.274821906061898,1.7555015427725655,30.93798828125,30.77049739012244,3.2017822265625,13017.71875,0.23991847038269043,0.48981472849845886,0.3221285045146942,0.23991847038269043,0.48981472849845886,0.3221285045146942
traffic,tsmixer,CD,,1,3941208,3941208,0,260876.3473033905,15336.615492315854,81.89370373823326,19.033244677952357,248.900390625,247.7502860148994,15.034515380859375,41376.71484375,0.3799399435520172,0.6163926720619202,0.3297799527645111,0.20733101665973663,0.45533615350723267,0.28794386982917786
traffic,tsmixer,CI,OT,1,59876,59876,0,130503.74293327332,4346.364974975586,6.751083825763903,1.3415813446044922,21.31982421875,21.31860505756579,0.2284088134765625,13351.90234375,0.1938229352235794,0.44025325775146484,0.26709166169166565,0.1938229352235794,0.44025325775146484,0.26709166169166565
weather,autoformer,CD,,1,298581,298581,0,1161219.8276519775,72572.24553823471,74.5050717436749,175.18545920590321,29.13623046875,29.130632854959238,1.1389961242675781,4723.6796875,0.22637589275836945,0.47578975558280945,0.2791987359523773,0.06688552349805832,0.25862234830856323,0.2269969880580902
weather,autoformer,CI,OT,1,2515073,2495617,19456,803605.7476997375,26776.646844546,40.626068854773486,131.8289325350807,63.416015625,63.41150111445674,9.594242095947266,2388.12890625,0.0021145225036889315,0.04598393663764,0.03477194160223007,0.0021145225036889315,0.04598393663764,0.03477194160223007
weather,dlinear,CD,,1,19170,19170,0,85390.90991020203,6098.397748810904,1.886320991568285,0.4766652078339548,17.61669921875,17.613418937663184,0.07312774658203125,3749.7890625,0.2273557484149933,0.47681835293769836,0.30041030049324036,0.02539578266441822,0.15936054289340973,0.14481252431869507
weather,dlinear,CI,OT,1,18630,18630,0,47825.1588344574,3415.547251701355,1.861346619469779,0.4420734587169829,16.916015625,16.91467757452102,0.07106781005859375,1889.81640625,0.00555271003395319,0.07451650500297546,0.05897974967956543,0.00555271003395319,0.07451650500297546,0.05897974967956543
weather,dssrnn,CD,,1,370880,370880,0,376834.272146225,15698.565771182379,32.230894667682826,25.151797703334264,29.82373046875,29.808745136967413,1.414794921875,5512.609375,0.1865936517715454,0.4319648742675781,0.21283510327339172,0.0015832229983061552,0.03978973627090454,0.02829129993915558
weather,dssrnn,CI,OT,1,124608,124608,0,87717.68188476562,4615.573544251291,2.1881061615060067,0.7509122411888766,22.091796875,22.091316459882723,0.475341796875,3121.234375,0.0019368010107427835,0.04400910064578056,0.03129243478178978,0.0019368010107427835,0.04400910064578056,0.03129243478178978
weather,informer,CD,,1,474133,474133,0,151933.9244365692,9492.215529084206,19.98425792488787,6.121544610886347,33.88037109375,33.863999896579315,1.8086738586425781,5508.90234375,0.1898232251405716,0.4356870651245117,0.2231224626302719,0.002061073435470462,0.04539904743432999,0.0332331657409668
weather,informer,CI,OT,1,11312129,11312129,0,429471.9343185425,28610.526688893635,80.668069532624,28.84786469595773,217.71142578125,217.67144526728876,43.152347564697266,3090.63671875,0.0020052327308803797,0.04477982595562935,0.03250027820467949,0.0020052327308803797,0.04477982595562935,0.03250027820467949
weather,lightts,CD,,1,14768,14768,0,124935.94121932983,4162.485567728679,7.218139811798379,1.2406167529878163,30.08349609375,28.80251193576389,0.05633544921875,5405.9609375,0.16339316964149475,0.40421921014785767,0.19696617126464844,0.0014835980255156755,0.03851750120520592,0.02752235345542431
weather,lightts,CI,OT,1,125428,125428,0,96382.1759223938,4379.80329990387,4.629379721603009,1.1733202707199824,22.314453125,22.312990978510694,0.4784698486328125,3017.48828125,0.0019031934207305312,0.0436256043612957,0.031077895313501358,0.0019031934207305312,0.0436256043612957,0.031077895313501358
weather,linear,CD,,1,9858,9858,0,63029.30188179016,5729.1878136721525,1.6800055295212453,0.15907143101547705,17.47412109375,17.470091179830288,0.03760528564453125,3656.08203125,0.2598307132720947,0.5097359418869019,0.3337484300136566,0.019842153415083885,0.14086218178272247,0.1216740533709526
weather,linear,CI,OT,1,9318,9318,0,126663.39707374573,5065.594930648804,1.3565220762274388,0.1801664179021662,16.4921875,16.491497905787643,0.03554534912109375,1215.89453125,0.007501560263335705,0.0866115465760231,0.07415799051523209,0.007501560263335705,0.0866115465760231,0.07415799051523209
weather,micn,CD,,1,3170933,3170933,0,295130.9905052185,9827.781081199646,21.08789202239778,6.344954172770183,77.41357421875,77.38946798819083,12.096149444580078,5514.44140625,0.17633354663848877,0.4199208915233612,0.20539769530296326,0.0018463203450664878,0.04296882823109627,0.030837930738925934
weather,micn,CI,OT,1,3684961,3684961,0,280069.7033405304,9330.692927042643,19.924668498613215,8.513342766534715,79.798828125,79.79070553249782,14.057010650634766,3123.18359375,0.001819028053432703,0.04265006631612778,0.030066408216953278,0.001819028053432703,0.04265006631612778,0.030066408216953278
weather,pyraformer,CD,,1,5470560,5470560,0,557855.5338382721,37171.36780420939,199.82290775687605,148.35069293067568,123.6494140625,122.27070764612269,20.8685302734375,5472.56640625,0.16581426560878754,0.40720298886299133,0.19770115613937378,0.002068043453618884,0.04547574743628502,0.03280582278966904
weather,pyraformer,CI,OT,1,703776,703776,0,472459.579706192,36339.16055239164,44.09524719850674,40.70379073361316,35.8212890625,35.81981324466973,2.6846923828125,3047.328125,0.0018706945702433586,0.04325152561068535,0.030990058556199074,0.0018706945702433586,0.04325152561068535,0.030990058556199074
weather,rnn,CD,,1,12405792,12405792,0,48167.59157180786,4372.058283198963,4.656775355941117,0.4960298538208008,213.79150390625,213.72914601335623,47.3243408203125,4314.68359375,0.26231908798217773,0.5121709704399109,0.35158848762512207,0.01175361406058073,0.10841408371925354,0.08503445982933044
weather,rnn,CI,OT,1,3745632,3745632,0,96534.62409973145,6886.212093489511,13.17444508747449,4.789091291881743,77.955078125,77.94076077900236,14.2884521484375,2237.5703125,0.006723936181515455,0.08199960738420486,0.06491954624652863,0.006723936181515455,0.08199960738420486,0.06491954624652863
weather,scinet,CD,,1,126792,126792,0,268110.72874069214,11649.480405061142,57.00607828184027,11.49100349062965,32.84326171875,32.788950307357716,0.483673095703125,4851.9140625,0.16148899495601654,0.401856929063797,0.19534306228160858,0.001777644269168377,0.04216212034225464,0.03042563982307911
weather,scinet,CI,OT,1,19672,19672,0,1363751.4593601227,113640.81184069316,89.6677899125489,19.369996677745473,21.357421875,21.35714023148526,0.075042724609375,2742.54296875,0.0017305720830336213,0.041600145399570465,0.029399851337075233,0.0017305720830336213,0.041600145399570465,0.029399851337075233
weather,segrnn,CD,,1,402822,402822,0,204760.47444343567,6823.013138771057,24.776420714678586,7.219836825416202,37.07666015625,36.829834097403065,1.5366439819335938,4814.203125,0.16247548162937164,0.4030824601650238,0.2116726040840149,0.0040195235051214695,0.06339970976114273,0.05310840904712677
weather,segrnn,CI,OT,1,102860,102860,0,95247.62463569641,7325.60630945059,2.8859179382416156,0.6062392032507694,22.04443359375,22.044137003016836,0.3923797607421875,2754.87109375,0.00268553732894361,0.05182217061519623,0.04059695079922676,0.00268553732894361,0.05182217061519623,0.04059695079922676
weather,ssrnn,CD,,1,16608,16608,0,137663.23685646057,5097.742274955467,12.839501593338609,2.6386805943080356,29.099609375,28.618120609487526,0.0633544921875,5516.0234375,0.17168401181697845,0.41434770822525024,0.2022702842950821,0.0015680810902267694,0.03959900513291359,0.028421450406312943
weather,ssrnn,CI,OT,1,41312,41312,0,97240.94367027283,3240.4149532318115,2.034045700673704,0.5672432127453032,21.3828125,21.380014151114004,0.1575927734375,3129.953125,0.002135245827957988,0.04620872065424919,0.03299131616950035,0.002135245827957988,0.04620872065424919,0.03299131616950035
weather,tcn,CD,,1,24883968,24883968,0,95699.3055343628,8689.049569043245,8.996829835793717,1.2206083320709595,398.06005859375,398.00870645998026,94.9248046875,4251.921875,0.4033357501029968,0.6350871920585632,0.4778362512588501,0.017645763233304024,0.13283735513687134,0.10549654811620712
weather,tcn,CI,OT,1,1286528,1286528,0,114785.7437133789,4411.5338967396665,5.030035112912838,1.2981040137154716,36.734375,36.26445457262871,4.90771484375,2016.33203125,0.005916893947869539,0.07692135125398636,0.06409936398267746,0.005916893947869539,0.07692135125398636,0.06409936398267746
weather,tide,CD,,1,2051631,2051631,0,434453.6144733429,14475.440406799316,71.2476286623213,28.230667114257812,61.70849609375,61.296283411096645,7.826351165771484,5405.13671875,0.19714893400669098,0.4440145790576935,0.21820461750030518,0.00154853705316782,0.0393514558672905,0.02808724157512188
weather,tide,CI,OT,1,156151,156151,0,61596.166133880615,5598.797429691662,8.610314567281742,1.6002598262968517,22.8125,22.810600511955492,0.5956687927246094,3000.4453125,0.0016572716413065791,0.04070959985256195,0.02938603237271309,0.0016572716413065791,0.04070959985256195,0.02938603237271309
weather,timemixer,CD,,1,655733,655733,0,132055.24945259094,12003.839666193182,27.91447440783183,10.29956340789795,34.21240234375,34.19372373638731,2.501422882080078,4771.44140625,0.41840195655822754,0.64683997631073,0.46933069825172424,0.025202658027410507,0.15875345468521118,0.1138475313782692
weather,timemixer,CI,OT,1,2204225,2204225,0,225982.64265060425,18828.968624273937,24.758282917133275,8.497350187186735,53.83984375,53.83577587182971,8.408451080322266,2667.5703125,0.0083075650036335,0.0911458432674408,0.07726997882127762,0.0083075650036335,0.0911458432674408,0.07726997882127762
weather,timesnet,CD,,1,40510560,40510560,0,1656399.948835373,110362.63024012248,676.1551036878868,240.52882194519043,657.67138671875,654.2023663556134,154.5355224609375,5117.9453125,0.18141160905361176,0.4259244203567505,0.20827661454677582,0.0020902103278785944,0.04571881890296936,0.03310858830809593
weather,timesnet,CI,OT,1,77338208,77338208,0,5855770.731210709,194948.86638323465,1208.8201699433503,434.65227172488255,1203.33984375,1203.1281227394386,295.0218505859375,2859.37109375,0.00181336619425565,0.042583636939525604,0.031077902764081955,0.00181336619425565,0.042583636939525604,0.031077902764081955
weather,transformer,CD,,1,50741216,50741216,0,191186.6853237152,13545.00685419355,16.990024199396927,2.903987126178052,801.48388671875,801.4058087878494,193.5623779296875,4282.9609375,0.23568269610404968,0.4854716360569,0.3367771506309509,0.013041265308856964,0.11419835686683655,0.09097207337617874
weather,transformer,CI,OT,1,790240,790240,0,280771.1706161499,17545.53732275963,11.426737624422378,1.231963706739021,29.93359375,29.932936440144964,3.0145263671875,2214.86328125,0.007206112612038851,0.08488882333040237,0.06966806948184967,0.007206112612038851,0.08488882333040237,0.06966806948184967
weather,tsmixer,CD,,1,39754,39754,0,71105.6182384491,3949.1193294525146,5.8725166284007795,0.8655048552013579,29.62646484375,29.08010223765432,0.15164947509765625,4862.82421875,0.16526100039482117,0.40652304887771606,0.1972394436597824,0.0018919603899121284,0.04349667206406593,0.03072454407811165
weather,tsmixer,CI,OT,1,59876,59876,0,107316.34044647217,6706.4759731292725,5.779166403024093,1.0585009333599045,21.12890625,21.12846042798913,0.2284088134765625,2713.73046875,0.0019124506507068872,0.04373157396912575,0.03133265674114227,0.0019124506507068872,0.04373157396912575,0.03133265674114227
